task,metric,method,seed,candidate_count,selected_candidates,test_score,prediction_file
cyp2c9_substrate_carbonmangels,AUPRC,uniform_candidate_average,505,9,chem_fp_chemberta_kpgt_ept_xgb;chem_fp_chemberta_kpgt_xgb;chem_fp_xgb;deep_chemberta_kpgt_ept_ridge_linear;deep_chemberta_kpgt_ridge_linear;deep_chemberta_ridge_linear;deep_ept_ridge_linear;deep_kpgt_ept_ridge_linear;deep_kpgt_ridge_linear,0.4070087344200731,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/cyp2c9_substrate_carbonmangels/uniform_candidate_average_seed_505.csv
cyp2c9_substrate_carbonmangels,AUPRC,validation_stacking,505,9,chem_fp_chemberta_kpgt_ept_xgb;chem_fp_chemberta_kpgt_xgb;chem_fp_xgb;deep_chemberta_kpgt_ept_ridge_linear;deep_chemberta_kpgt_ridge_linear;deep_chemberta_ridge_linear;deep_ept_ridge_linear;deep_kpgt_ept_ridge_linear;deep_kpgt_ridge_linear,0.3408382515251239,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/cyp2c9_substrate_carbonmangels/validation_stacking_seed_505.csv
cyp2c9_veith,AUPRC,global_single,101,9,chem_fp_chemberta_kpgt_ept_xgb,0.7501061660664152,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/cyp2c9_veith/global_single_seed_101.csv
cyp2c9_veith,AUPRC,per_task_single,101,9,chem_fp_chemberta_kpgt_xgb,0.7700697697202045,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/cyp2c9_veith/per_task_single_seed_101.csv
cyp2c9_veith,AUPRC,validation_top2_average,101,9,chem_fp_chemberta_kpgt_xgb;chem_fp_chemberta_kpgt_ept_xgb,0.7739620686475837,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/cyp2c9_veith/validation_top2_average_seed_101.csv
cyp2c9_veith,AUPRC,validation_top3_average,101,9,chem_fp_chemberta_kpgt_xgb;chem_fp_chemberta_kpgt_ept_xgb;chem_fp_xgb,0.7753329118081808,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/cyp2c9_veith/validation_top3_average_seed_101.csv
cyp2c9_veith,AUPRC,uniform_candidate_average,101,9,chem_fp_chemberta_kpgt_ept_xgb;chem_fp_chemberta_kpgt_xgb;chem_fp_xgb;deep_chemberta_kpgt_ept_ridge_linear;deep_chemberta_kpgt_ridge_linear;deep_chemberta_ridge_linear;deep_ept_ridge_linear;deep_kpgt_ept_ridge_linear;deep_kpgt_ridge_linear,0.7722883479836139,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/cyp2c9_veith/uniform_candidate_average_seed_101.csv
cyp2c9_veith,AUPRC,validation_stacking,101,9,chem_fp_chemberta_kpgt_ept_xgb;chem_fp_chemberta_kpgt_xgb;chem_fp_xgb;deep_chemberta_kpgt_ept_ridge_linear;deep_chemberta_kpgt_ridge_linear;deep_chemberta_ridge_linear;deep_ept_ridge_linear;deep_kpgt_ept_ridge_linear;deep_kpgt_ridge_linear,0.7825800360921689,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/cyp2c9_veith/validation_stacking_seed_101.csv
cyp2c9_veith,AUPRC,global_single,202,9,chem_fp_chemberta_kpgt_ept_xgb,0.750863391812554,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/cyp2c9_veith/global_single_seed_202.csv
cyp2c9_veith,AUPRC,per_task_single,202,9,chem_fp_chemberta_kpgt_xgb,0.7718044291481836,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/cyp2c9_veith/per_task_single_seed_202.csv
cyp2c9_veith,AUPRC,validation_top2_average,202,9,chem_fp_chemberta_kpgt_xgb;chem_fp_chemberta_kpgt_ept_xgb,0.7754297296756144,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/cyp2c9_veith/validation_top2_average_seed_202.csv
cyp2c9_veith,AUPRC,validation_top3_average,202,9,chem_fp_chemberta_kpgt_xgb;chem_fp_chemberta_kpgt_ept_xgb;chem_fp_xgb,0.7757567839487428,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/cyp2c9_veith/validation_top3_average_seed_202.csv
cyp2c9_veith,AUPRC,uniform_candidate_average,202,9,chem_fp_chemberta_kpgt_ept_xgb;chem_fp_chemberta_kpgt_xgb;chem_fp_xgb;deep_chemberta_kpgt_ept_ridge_linear;deep_chemberta_kpgt_ridge_linear;deep_chemberta_ridge_linear;deep_ept_ridge_linear;deep_kpgt_ept_ridge_linear;deep_kpgt_ridge_linear,0.7598180648893018,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/cyp2c9_veith/uniform_candidate_average_seed_202.csv
cyp2c9_veith,AUPRC,validation_stacking,202,9,chem_fp_chemberta_kpgt_ept_xgb;chem_fp_chemberta_kpgt_xgb;chem_fp_xgb;deep_chemberta_kpgt_ept_ridge_linear;deep_chemberta_kpgt_ridge_linear;deep_chemberta_ridge_linear;deep_ept_ridge_linear;deep_kpgt_ept_ridge_linear;deep_kpgt_ridge_linear,0.7854983302707575,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/cyp2c9_veith/validation_stacking_seed_202.csv
cyp2c9_veith,AUPRC,global_single,303,9,chem_fp_chemberta_kpgt_ept_xgb,0.7514315458581263,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/cyp2c9_veith/global_single_seed_303.csv
cyp2c9_veith,AUPRC,per_task_single,303,9,chem_fp_chemberta_kpgt_xgb,0.7699182298671369,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/cyp2c9_veith/per_task_single_seed_303.csv
cyp2c9_veith,AUPRC,validation_top2_average,303,9,chem_fp_chemberta_kpgt_xgb;chem_fp_chemberta_kpgt_ept_xgb,0.7743028512827348,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/cyp2c9_veith/validation_top2_average_seed_303.csv
cyp2c9_veith,AUPRC,validation_top3_average,303,9,chem_fp_chemberta_kpgt_xgb;chem_fp_chemberta_kpgt_ept_xgb;chem_fp_xgb,0.7737496081611003,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/cyp2c9_veith/validation_top3_average_seed_303.csv
cyp2c9_veith,AUPRC,uniform_candidate_average,303,9,chem_fp_chemberta_kpgt_ept_xgb;chem_fp_chemberta_kpgt_xgb;chem_fp_xgb;deep_chemberta_kpgt_ept_ridge_linear;deep_chemberta_kpgt_ridge_linear;deep_chemberta_ridge_linear;deep_ept_ridge_linear;deep_kpgt_ept_ridge_linear;deep_kpgt_ridge_linear,0.7588296303456943,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/cyp2c9_veith/uniform_candidate_average_seed_303.csv
cyp2c9_veith,AUPRC,validation_stacking,303,9,chem_fp_chemberta_kpgt_ept_xgb;chem_fp_chemberta_kpgt_xgb;chem_fp_xgb;deep_chemberta_kpgt_ept_ridge_linear;deep_chemberta_kpgt_ridge_linear;deep_chemberta_ridge_linear;deep_ept_ridge_linear;deep_kpgt_ept_ridge_linear;deep_kpgt_ridge_linear,0.782836682157297,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/cyp2c9_veith/validation_stacking_seed_303.csv
cyp2c9_veith,AUPRC,global_single,404,9,chem_fp_chemberta_kpgt_ept_xgb,0.7559351659667752,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/cyp2c9_veith/global_single_seed_404.csv
cyp2c9_veith,AUPRC,per_task_single,404,9,chem_fp_chemberta_kpgt_xgb,0.7686000542390355,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/cyp2c9_veith/per_task_single_seed_404.csv
cyp2c9_veith,AUPRC,validation_top2_average,404,9,chem_fp_chemberta_kpgt_xgb;chem_fp_chemberta_kpgt_ept_xgb,0.7761114803591506,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/cyp2c9_veith/validation_top2_average_seed_404.csv
cyp2c9_veith,AUPRC,validation_top3_average,404,9,chem_fp_chemberta_kpgt_xgb;chem_fp_chemberta_kpgt_ept_xgb;chem_fp_xgb,0.7766850994793939,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/cyp2c9_veith/validation_top3_average_seed_404.csv
cyp2c9_veith,AUPRC,uniform_candidate_average,404,9,chem_fp_chemberta_kpgt_ept_xgb;chem_fp_chemberta_kpgt_xgb;chem_fp_xgb;deep_chemberta_kpgt_ept_ridge_linear;deep_chemberta_kpgt_ridge_linear;deep_chemberta_ridge_linear;deep_ept_ridge_linear;deep_kpgt_ept_ridge_linear;deep_kpgt_ridge_linear,0.7631219167345731,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/cyp2c9_veith/uniform_candidate_average_seed_404.csv
cyp2c9_veith,AUPRC,validation_stacking,404,9,chem_fp_chemberta_kpgt_ept_xgb;chem_fp_chemberta_kpgt_xgb;chem_fp_xgb;deep_chemberta_kpgt_ept_ridge_linear;deep_chemberta_kpgt_ridge_linear;deep_chemberta_ridge_linear;deep_ept_ridge_linear;deep_kpgt_ept_ridge_linear;deep_kpgt_ridge_linear,0.7779586993552476,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/cyp2c9_veith/validation_stacking_seed_404.csv
cyp2c9_veith,AUPRC,global_single,505,9,chem_fp_chemberta_kpgt_ept_xgb,0.748923021010134,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/cyp2c9_veith/global_single_seed_505.csv
cyp2c9_veith,AUPRC,per_task_single,505,9,chem_fp_chemberta_kpgt_xgb,0.7747174884083374,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/cyp2c9_veith/per_task_single_seed_505.csv
cyp2c9_veith,AUPRC,validation_top2_average,505,9,chem_fp_chemberta_kpgt_xgb;chem_fp_chemberta_kpgt_ept_xgb,0.7785051726551171,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/cyp2c9_veith/validation_top2_average_seed_505.csv
cyp2c9_veith,AUPRC,validation_top3_average,505,9,chem_fp_chemberta_kpgt_xgb;chem_fp_chemberta_kpgt_ept_xgb;chem_fp_xgb,0.7780660074270366,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/cyp2c9_veith/validation_top3_average_seed_505.csv
cyp2c9_veith,AUPRC,uniform_candidate_average,505,9,chem_fp_chemberta_kpgt_ept_xgb;chem_fp_chemberta_kpgt_xgb;chem_fp_xgb;deep_chemberta_kpgt_ept_ridge_linear;deep_chemberta_kpgt_ridge_linear;deep_chemberta_ridge_linear;deep_ept_ridge_linear;deep_kpgt_ept_ridge_linear;deep_kpgt_ridge_linear,0.7608473218791691,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/cyp2c9_veith/uniform_candidate_average_seed_505.csv
cyp2c9_veith,AUPRC,validation_stacking,505,9,chem_fp_chemberta_kpgt_ept_xgb;chem_fp_chemberta_kpgt_xgb;chem_fp_xgb;deep_chemberta_kpgt_ept_ridge_linear;deep_chemberta_kpgt_ridge_linear;deep_chemberta_ridge_linear;deep_ept_ridge_linear;deep_kpgt_ept_ridge_linear;deep_kpgt_ridge_linear,0.7816507749229886,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/cyp2c9_veith/validation_stacking_seed_505.csv
cyp2d6_substrate_carbonmangels,AUPRC,global_single,101,9,chem_fp_chemberta_kpgt_ept_xgb,0.6858693209565192,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/cyp2d6_substrate_carbonmangels/global_single_seed_101.csv
cyp2d6_substrate_carbonmangels,AUPRC,per_task_single,101,9,chem_fp_chemberta_kpgt_xgb,0.6985240233492779,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/cyp2d6_substrate_carbonmangels/per_task_single_seed_101.csv
cyp2d6_substrate_carbonmangels,AUPRC,validation_top2_average,101,9,chem_fp_chemberta_kpgt_xgb;chem_fp_chemberta_kpgt_ept_xgb,0.6858774302564834,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/cyp2d6_substrate_carbonmangels/validation_top2_average_seed_101.csv
cyp2d6_substrate_carbonmangels,AUPRC,validation_top3_average,101,9,chem_fp_chemberta_kpgt_xgb;chem_fp_chemberta_kpgt_ept_xgb;chem_fp_xgb,0.6834793272988418,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/cyp2d6_substrate_carbonmangels/validation_top3_average_seed_101.csv
cyp2d6_substrate_carbonmangels,AUPRC,uniform_candidate_average,101,9,chem_fp_chemberta_kpgt_ept_xgb;chem_fp_chemberta_kpgt_xgb;chem_fp_xgb;deep_chemberta_kpgt_ept_ridge_linear;deep_chemberta_kpgt_ridge_linear;deep_chemberta_ridge_linear;deep_ept_ridge_linear;deep_kpgt_ept_ridge_linear;deep_kpgt_ridge_linear,0.6810824936868267,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/cyp2d6_substrate_carbonmangels/uniform_candidate_average_seed_101.csv
cyp2d6_substrate_carbonmangels,AUPRC,validation_stacking,101,9,chem_fp_chemberta_kpgt_ept_xgb;chem_fp_chemberta_kpgt_xgb;chem_fp_xgb;deep_chemberta_kpgt_ept_ridge_linear;deep_chemberta_kpgt_ridge_linear;deep_chemberta_ridge_linear;deep_ept_ridge_linear;deep_kpgt_ept_ridge_linear;deep_kpgt_ridge_linear,0.5567485385198179,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/cyp2d6_substrate_carbonmangels/validation_stacking_seed_101.csv
cyp2d6_substrate_carbonmangels,AUPRC,global_single,202,9,chem_fp_chemberta_kpgt_ept_xgb,0.6954693574581686,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/cyp2d6_substrate_carbonmangels/global_single_seed_202.csv
cyp2d6_substrate_carbonmangels,AUPRC,per_task_single,202,9,chem_fp_chemberta_kpgt_xgb,0.7131217725673227,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/cyp2d6_substrate_carbonmangels/per_task_single_seed_202.csv
cyp2d6_substrate_carbonmangels,AUPRC,validation_top2_average,202,9,chem_fp_chemberta_kpgt_xgb;chem_fp_chemberta_kpgt_ept_xgb,0.7084742620373095,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/cyp2d6_substrate_carbonmangels/validation_top2_average_seed_202.csv
cyp2d6_substrate_carbonmangels,AUPRC,validation_top3_average,202,9,chem_fp_chemberta_kpgt_xgb;chem_fp_chemberta_kpgt_ept_xgb;chem_fp_xgb,0.6906311675337583,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/cyp2d6_substrate_carbonmangels/validation_top3_average_seed_202.csv
cyp2d6_substrate_carbonmangels,AUPRC,uniform_candidate_average,202,9,chem_fp_chemberta_kpgt_ept_xgb;chem_fp_chemberta_kpgt_xgb;chem_fp_xgb;deep_chemberta_kpgt_ept_ridge_linear;deep_chemberta_kpgt_ridge_linear;deep_chemberta_ridge_linear;deep_ept_ridge_linear;deep_kpgt_ept_ridge_linear;deep_kpgt_ridge_linear,0.7027124737602315,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/cyp2d6_substrate_carbonmangels/uniform_candidate_average_seed_202.csv
cyp2d6_substrate_carbonmangels,AUPRC,validation_stacking,202,9,chem_fp_chemberta_kpgt_ept_xgb;chem_fp_chemberta_kpgt_xgb;chem_fp_xgb;deep_chemberta_kpgt_ept_ridge_linear;deep_chemberta_kpgt_ridge_linear;deep_chemberta_ridge_linear;deep_ept_ridge_linear;deep_kpgt_ept_ridge_linear;deep_kpgt_ridge_linear,0.6501910464587565,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/cyp2d6_substrate_carbonmangels/validation_stacking_seed_202.csv
cyp2d6_substrate_carbonmangels,AUPRC,global_single,303,9,chem_fp_chemberta_kpgt_ept_xgb,0.6792377627299502,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/cyp2d6_substrate_carbonmangels/global_single_seed_303.csv
cyp2d6_substrate_carbonmangels,AUPRC,per_task_single,303,9,chem_fp_chemberta_kpgt_xgb,0.7043328060505554,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/cyp2d6_substrate_carbonmangels/per_task_single_seed_303.csv
cyp2d6_substrate_carbonmangels,AUPRC,validation_top2_average,303,9,chem_fp_chemberta_kpgt_xgb;chem_fp_chemberta_kpgt_ept_xgb,0.6862594730355811,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/cyp2d6_substrate_carbonmangels/validation_top2_average_seed_303.csv
cyp2d6_substrate_carbonmangels,AUPRC,validation_top3_average,303,9,chem_fp_chemberta_kpgt_xgb;chem_fp_chemberta_kpgt_ept_xgb;chem_fp_xgb,0.6621342886844211,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/cyp2d6_substrate_carbonmangels/validation_top3_average_seed_303.csv
